"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.866,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.835,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.972,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.992,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1992",1.048,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1993",1.142,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1994",1.154,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1995",1.152,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1996",1.18,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1997",1.194,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.191,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.172,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.126,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.136,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.204,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.203,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.164,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.163,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.159,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.106,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.042,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.12,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.142,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.137,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.159,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.179,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.181,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.203,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.196,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.21,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.183,
"CHE","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.195,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1980",1.04,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.058,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1982",1.335,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1983",1.459,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1984",1.383,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1985",1.432,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1986",1.425,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1987",1.495,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1988",1.481,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1989",1.566,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1990",1.814,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.208,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.567,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1993",2.478,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1994",2.968,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.623,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.271,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.08,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.935,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.83,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.702,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.606,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.566,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.556,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.552,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.526,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.498,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.426,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.412,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.587,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.567,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.504,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.52,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2013",1.51,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2014",1.489,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.4,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.331,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.226,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.163,
"FIN","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.107,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1980",2.737,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1981",2.813,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1982",2.789,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1983",2.617,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1984",2.552,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1985",2.536,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1986",2.52,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1987",2.89,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1988",3.181,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1989",3.146,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1990",3.193,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1991",3.26,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1992",3.35,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1993",3.55,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1994",3.819,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1995",3.775,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1996",3.708,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1997",3.636,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1998",3.466,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","1999",3.483,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2000",3.395,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2001",3.463,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2002",3.556,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2003",3.671,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2004",3.575,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2005",3.5,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2006",3.454,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2007",3.675,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2008",3.725,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2009",4.06,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2010",3.893,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2011",3.921,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2012",3.804,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2013",3.732,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2014",3.619,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2015",3.519,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2016",3.478,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2017",3.399,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2018",3.372,
"DNK","FAMPUBEXP","TOT","PC_GDP","A","2019",3.313,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.056,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.057,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.062,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.066,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.065,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.061,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.061,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.058,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.054,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.049,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.042,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.045,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.056,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.067,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.103,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.118,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.133,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.15,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.387,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.372,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.434,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.476,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.514,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.547,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.563,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.51,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.522,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.559,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.656,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.767,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.842,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.791,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.808,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.759,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.711,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.557,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.559,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.562,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.553,
"IRL","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.544,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.009,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1981",0.012,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1982",0.014,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1983",0.012,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1984",0.015,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.019,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1986",0.016,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1987",0.018,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1988",0.022,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1989",0.031,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.036,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.043,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.103,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.108,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.289,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.304,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.317,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.335,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.641,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.632,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.625,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.607,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.614,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.619,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.639,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.876,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.897,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.958,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.088,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2009",1.226,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.259,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.261,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2012",1.197,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2013",1.187,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2014",1.182,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2015",1.17,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2016",1.17,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2017",1.183,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2018",1.187,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2019",1.208,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2020",1.297,
"NZL","FAMPUBEXP","INKIND","PC_GDP","A","2021",1.258,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.101,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.118,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.082,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.08,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.495,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.438,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.449,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.458,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.47,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.402,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.39,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.378,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.374,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.377,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.435,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.408,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.427,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.469,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.506,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.537,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.526,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.555,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.582,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.604,
"SVK","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.658,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1980",1.782,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1985",1.85,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1988",2.397,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1989",2.581,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1990",2.689,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1991",3.031,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1992",3.35,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1993",3.436,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1994",3.551,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1995",3.477,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1996",3.394,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1997",3.264,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1998",3.441,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","1999",3.422,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2000",2.996,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2001",3.128,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2002",3.024,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2003",3.072,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2004",2.969,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2005",2.79,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2006",2.691,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2007",2.745,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2008",2.727,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2009",3.185,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2010",3.149,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2011",3.109,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2012",3.047,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2013",3.088,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2014",3.161,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2015",3.266,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2016",3.364,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2017",3.242,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2018",3.071,
"NOR","FAMPUBEXP","TOT","PC_GDP","A","2019",3.187,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1980",0.363,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1985",0.41,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1990",0.348,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1991",0.362,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1992",0.39,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1993",0.416,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1994",0.44,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1995",0.436,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.45,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.443,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.369,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.38,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.411,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.411,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.412,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.428,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.426,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.427,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.43,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.435,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.459,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.548,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.63,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.627,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.646,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.67,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.696,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.707,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.727,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.722,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.715,
"AUT","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.74,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.928,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1981",1.124,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.979,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.94,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.865,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.764,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.655,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.61,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.62,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.712,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.644,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.5,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.493,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.453,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.419,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.442,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.471,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.52,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.542,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.621,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.601,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.62,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.588,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.615,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.621,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.598,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.626,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.635,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.651,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.791,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.661,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.686,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.725,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.755,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.744,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.724,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.747,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2017",0.773,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2018",0.765,
"ITA","FAMPUBEXP","INCASH","PC_GDP","A","2019",0.762,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.214,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.226,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.251,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.275,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.254,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.287,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.326,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.309,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.318,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.452,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.43,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.422,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.384,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.397,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.345,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.74,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.799,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.811,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.806,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.839,
"EST","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.894,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1980",2.811,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1981",2.866,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1982",2.838,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1983",2.622,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1984",2.498,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1985",2.431,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1986",2.408,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1987",2.288,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1988",2.179,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1989",2.071,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1990",2.109,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1991",2.111,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1992",2.109,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1993",2.141,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1994",2.062,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1995",2.042,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1996",2.046,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1997",2.159,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1998",1.943,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","1999",1.877,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2000",1.743,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2001",1.745,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2002",1.732,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2003",1.755,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2004",1.706,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2005",1.678,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2006",1.668,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.711,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.711,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.822,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.784,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.8,
"BEL","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.826,
